Report Date,Health District,Number of Cases,Number of Hospitalizations,Number of Deaths
2020-07-21,Rappahannock Rapidan,1715,127,25
2020-07-21,Rappahannock,2877,258,47
2020-07-21,Pittsylvania-Danville,428,56,5
2020-07-21,Prince William,10248,889,191
2020-07-21,Cumberland Plateau,143,10,0
2020-07-21,Portsmouth,1046,101,21
2020-07-21,Virginia Beach,2829,154,38
2020-07-21,West Piedmont,735,79,9
2020-07-21,Three Rivers,886,61,12
2020-07-21,Alleghany,717,37,15
2020-07-21,Lenowisco,133,22,5
2020-07-21,Norfolk,2329,145,21
2020-07-21,Western Tidewater,1363,112,69
2020-07-21,Henrico,3097,291,177
2020-07-21,Central Shenandoah,2443,192,49
2020-07-21,Loudoun,4695,324,106
2020-07-21,Chesterfield,3810,217,88
2020-07-21,Peninsula,2051,149,39
2020-07-22,Southside,554,60,32
2020-07-22,Chesapeake,1850,176,24
2020-07-22,Thomas Jefferson,1458,124,30
2020-07-22,Roanoke,679,15,10
2020-07-22,Eastern Shore,1342,120,43
2020-07-22,Mount Rogers,997,97,37
2020-07-22,Chickahominy,816,117,40
2020-07-22,New River,351,25,6
2020-07-22,Central Virginia,711,18,6
2020-07-22,Piedmont,1192,115,19
2020-07-22,Lord Fairfax,2370,205,82
2020-07-22,Crater,1887,192,50
2020-07-22,Hampton,772,43,4
2020-07-22,Alexandria,2618,256,56
2020-07-22,Fairfax,15206,1812,523
2020-07-22,Richmond,2643,261,35
2020-07-22,Arlington,2763,431,135
2020-07-22,Rappahannock Rapidan,1732,128,25
2020-07-22,Rappahannock,2923,260,48
2020-07-22,Pittsylvania-Danville,462,56,5
2020-07-22,Prince William,10287,909,192
2020-07-22,Cumberland Plateau,160,10,0
2020-07-22,Portsmouth,1085,103,21
2020-07-22,Virginia Beach,2968,170,39
2020-07-22,West Piedmont,757,85,9
2020-07-22,Three Rivers,897,61,12
2020-07-22,Alleghany,733,37,15
2020-07-22,Lenowisco,145,22,5
2020-07-22,Norfolk,2389,149,20
2020-07-22,Western Tidewater,1386,113,69
2020-07-22,Henrico,3112,295,177
2020-07-22,Central Shenandoah,2469,193,49
2020-07-22,Loudoun,4738,324,106
2020-07-22,Chesterfield,3837,218,88
2020-07-22,Peninsula,2104,151,39
2020-07-23,Southside,559,62,32
2020-07-23,Chesapeake,1867,179,24
2020-07-23,Thomas Jefferson,1505,129,30
2020-07-23,Roanoke,684,15,10
2020-07-23,Eastern Shore,1348,120,43
2020-07-23,Mount Rogers,1015,98,37
2020-07-23,Chickahominy,826,118,40
2020-07-23,New River,359,25,6
2020-07-23,Central Virginia,718,18,6
2020-07-23,Piedmont,1198,116,19
2020-07-23,Lord Fairfax,2372,207,82
2020-07-23,Crater,1914,192,50
2020-07-23,Hampton,786,46,4
2020-07-23,Alexandria,2639,256,56
2020-07-23,Fairfax,15255,1816,524
2020-07-23,Richmond,2670,263,35
2020-07-23,Arlington,2776,431,135
2020-07-23,Rappahannock Rapidan,1741,129,25
2020-07-23,Rappahannock,2961,265,49
2020-07-23,Pittsylvania-Danville,482,57,5
2020-07-23,Prince William,10353,924,192
2020-07-23,Cumberland Plateau,164,10,0
2020-07-23,Portsmouth,1115,107,21
2020-07-23,Virginia Beach,3030,174,39
2020-07-23,West Piedmont,768,85,10
2020-07-23,Three Rivers,900,63,12
2020-07-23,Alleghany,742,37,15
2020-07-23,Lenowisco,157,23,5
2020-07-23,Norfolk,2489,152,20
2020-07-23,Western Tidewater,1427,117,69
2020-07-23,Henrico,3139,300,177
2020-07-23,Central Shenandoah,2484,197,49
2020-07-23,Loudoun,4758,325,106
2020-07-23,Chesterfield,3885,225,88
2020-07-23,Peninsula,2151,156,39
2020-07-24,Southside,571,62,32
2020-07-24,Chesapeake,1953,180,24
2020-07-24,Thomas Jefferson,1551,129,30
2020-07-24,Roanoke,690,15,10
2020-07-24,Eastern Shore,1351,121,43
2020-07-24,Mount Rogers,1057,99,39
2020-07-24,Chickahominy,838,118,40
2020-07-24,New River,363,25,6
2020-07-24,Central Virginia,738,19,6
2020-07-24,Piedmont,1200,116,19
2020-07-24,Lord Fairfax,2395,207,82
2020-07-24,Crater,1941,194,50
2020-07-24,Hampton,822,48,4
2020-07-24,Alexandria,2662,262,56
2020-07-24,Fairfax,15359,1857,526
2020-07-24,Richmond,2686,265,36
2020-07-24,Arlington,2783,431,135
2020-07-24,Rappahannock Rapidan,1749,130,25
2020-07-24,Rappahannock,2973,266,49
2020-07-24,Pittsylvania-Danville,487,57,5
2020-07-24,Prince William,10411,928,194
2020-07-24,Cumberland Plateau,169,10,1
2020-07-24,Portsmouth,1165,107,21
2020-07-24,Virginia Beach,3119,177,41
2020-07-24,West Piedmont,795,86,10
2020-07-24,Three Rivers,909,63,12
2020-07-24,Alleghany,755,37,15
2020-07-24,Lenowisco,164,23,6
2020-07-24,Norfolk,2582,155,20
2020-07-24,Western Tidewater,1477,120,69
2020-07-24,Henrico,3190,300,177
2020-07-24,Central Shenandoah,2505,199,50
2020-07-24,Loudoun,4769,326,106
2020-07-24,Chesterfield,3954,227,89
2020-07-24,Peninsula,2231,156,39
2020-07-25,Southside,583,62,32
2020-07-25,Chesapeake,2079,181,24
2020-07-25,Thomas Jefferson,1575,129,30
2020-07-25,Roanoke,698,15,10
2020-07-25,Eastern Shore,1353,121,43
2020-07-25,Mount Rogers,1083,100,39
2020-07-25,Chickahominy,852,121,40
2020-07-25,New River,369,26,6
2020-07-25,Central Virginia,769,19,6
2020-07-25,Piedmont,1213,116,19
2020-07-25,Lord Fairfax,2408,209,82
2020-07-25,Crater,1959,196,50
2020-07-25,Hampton,848,48,4
2020-07-25,Alexandria,2687,264,57
2020-07-25,Fairfax,15394,1869,528
2020-07-25,Richmond,2695,265,36
2020-07-25,Arlington,2801,431,135
2020-07-25,Rappahannock Rapidan,1757,130,25
2020-07-25,Rappahannock,2989,273,49
2020-07-25,Pittsylvania-Danville,504,57,5
2020-07-25,Prince William,10460,928,194
2020-07-25,Cumberland Plateau,178,11,1
2020-07-25,Portsmouth,1225,109,21
2020-07-25,Virginia Beach,3448,180,43
2020-07-25,West Piedmont,805,88,11
2020-07-25,Three Rivers,922,66,13
2020-07-25,Alleghany,756,37,15
2020-07-25,Lenowisco,171,26,6
2020-07-25,Norfolk,2661,157,20
2020-07-25,Western Tidewater,1514,120,69
2020-07-25,Henrico,3261,301,177
2020-07-25,Central Shenandoah,2534,199,50
2020-07-25,Loudoun,4796,325,106
2020-07-25,Chesterfield,3984,233,89
2020-07-25,Peninsula,2278,158,40
2020-07-26,Southside,591,62,32
2020-07-26,Chesapeake,2151,183,25
2020-07-26,Thomas Jefferson,1600,129,30
2020-07-26,Roanoke,724,16,10
2020-07-26,Eastern Shore,1356,121,43
2020-07-26,Mount Rogers,1110,104,39
2020-07-26,Chickahominy,859,122,40
2020-07-26,New River,379,26,6
2020-07-26,Central Virginia,797,19,6
2020-07-26,Piedmont,1227,116,19
2020-07-26,Lord Fairfax,2417,209,82
2020-07-26,Crater,1984,197,50
2020-07-26,Hampton,873,48,4
2020-07-26,Alexandria,2695,265,57
2020-07-26,Fairfax,15433,1871,528
2020-07-26,Richmond,2712,265,36
2020-07-26,Arlington,2807,431,135
2020-07-26,Rappahannock Rapidan,1764,130,25
2020-07-26,Rappahannock,3016,274,50
2020-07-26,Pittsylvania-Danville,517,57,5
2020-07-26,Prince William,10508,930,194
2020-07-26,Cumberland Plateau,190,12,1
2020-07-26,Portsmouth,1267,109,21
2020-07-26,Virginia Beach,3548,183,43
2020-07-26,West Piedmont,823,90,11
2020-07-26,Three Rivers,935,67,13
2020-07-26,Alleghany,775,37,15
2020-07-26,Lenowisco,182,26,6
2020-07-26,Norfolk,2771,157,20
2020-07-26,Western Tidewater,1550,120,69
2020-07-26,Henrico,3290,301,178
2020-07-26,Central Shenandoah,2549,199,50
2020-07-26,Loudoun,4820,325,106
2020-07-26,Chesterfield,4013,234,89
2020-07-26,Peninsula,2334,158,40
2020-07-27,Southside,597,62,32
2020-07-27,Chesapeake,2246,191,25
2020-07-27,Thomas Jefferson,1648,133,30
2020-07-27,Roanoke,737,16,10
2020-07-27,Eastern Shore,1362,121,43
2020-07-27,Mount Rogers,1123,104,39
2020-07-27,Chickahominy,875,122,40
2020-07-27,New River,402,28,6
2020-07-27,Central Virginia,856,19,6
2020-07-27,Piedmont,1227,116,19
2020-07-27,Lord Fairfax,2427,210,82
2020-07-27,Crater,2024,198,50
2020-07-27,Hampton,916,48,4
2020-07-27,Alexandria,2735,266,57
2020-07-27,Fairfax,15586,1875,530
2020-07-27,Richmond,2762,266,36
2020-07-27,Arlington,2823,431,135
2020-07-27,Rappahannock Rapidan,1789,130,26
2020-07-27,Rappahannock,3064,282,50
2020-07-27,Pittsylvania-Danville,560,57,5
2020-07-27,Prince William,10641,931,194
2020-07-27,Cumberland Plateau,198,13,1
2020-07-27,Portsmouth,1291,109,21
2020-07-27,Virginia Beach,3742,188,43
2020-07-27,West Piedmont,823,90,11
2020-07-27,Three Rivers,939,66,13
2020-07-27,Alleghany,793,37,15
2020-07-27,Lenowisco,198,28,6
2020-07-27,Norfolk,2779,158,20
2020-07-27,Western Tidewater,1598,129,69
2020-07-27,Henrico,3371,303,178
2020-07-27,Central Shenandoah,2571,199,50
2020-07-27,Loudoun,4914,327,106
2020-07-27,Chesterfield,4051,236,90
2020-07-27,Peninsula,2404,158,40
2020-07-28,Southside,607,62,32
2020-07-28,Chesapeake,2276,195,26
2020-07-28,Thomas Jefferson,1663,133,30
2020-07-28,Roanoke,739,16,10
2020-07-28,Eastern Shore,1367,121,43
2020-07-28,Mount Rogers,1131,104,40
2020-07-28,Chickahominy,880,123,41
2020-07-28,New River,407,28,6
2020-07-28,Central Virginia,890,21,6
2020-07-28,Piedmont,1278,116,19
2020-07-28,Lord Fairfax,2431,210,82
2020-07-28,Crater,2057,201,52
2020-07-28,Hampton,938,48,4
2020-07-28,Alexandria,2749,266,57
2020-07-28,Fairfax,15639,1878,532
2020-07-28,Richmond,2794,266,37
2020-07-28,Arlington,2843,431,135
2020-07-28,Rappahannock Rapidan,1799,130,26
2020-07-28,Rappahannock,3099,282,50
2020-07-28,Pittsylvania-Danville,561,58,5
2020-07-28,Prince William,10735,934,194
2020-07-28,Cumberland Plateau,209,13,1
2020-07-28,Portsmouth,1367,111,21
2020-07-28,Virginia Beach,3788,191,43
2020-07-28,West Piedmont,863,96,11
2020-07-28,Three Rivers,956,66,13
2020-07-28,Alleghany,793,37,15
2020-07-28,Lenowisco,201,28,6
2020-07-28,Norfolk,2814,162,20
2020-07-28,Western Tidewater,1631,129,72
2020-07-28,Henrico,3436,304,178
2020-07-28,Central Shenandoah,2594,202,50
2020-07-28,Loudoun,4939,328,108
2020-07-28,Chesterfield,4087,238,90
2020-07-28,Peninsula,2433,158,40
2020-07-29,Southside,619,62,33
2020-07-29,Chesapeake,2348,199,27
2020-07-29,Thomas Jefferson,1669,135,30
2020-07-29,Roanoke,780,17,10
2020-07-29,Eastern Shore,1369,122,43
2020-07-29,Mount Rogers,1157,107,41
2020-07-29,Chickahominy,886,124,41
2020-07-29,New River,411,29,7
2020-07-29,Central Virginia,944,24,9
2020-07-29,Piedmont,1284,116,22
2020-07-29,Lord Fairfax,2439,213,82
2020-07-29,Crater,2067,202,55
2020-07-29,Hampton,963,49,4
2020-07-29,Alexandria,2759,266,57
2020-07-29,Fairfax,15703,1887,532
2020-07-29,Richmond,2831,270,39
2020-07-29,Arlington,2857,431,135
2020-07-29,Rappahannock Rapidan,1806,130,26
2020-07-29,Rappahannock,3134,282,50
2020-07-29,Pittsylvania-Danville,574,58,6
2020-07-29,Prince William,10803,937,195
2020-07-29,Cumberland Plateau,224,15,1
2020-07-29,Portsmouth,1390,114,21
2020-07-29,Virginia Beach,3908,192,43
2020-07-29,West Piedmont,871,98,12
2020-07-29,Three Rivers,956,66,15
2020-07-29,Alleghany,806,37,16
2020-07-29,Lenowisco,212,29,6
2020-07-29,Norfolk,2937,164,22
2020-07-29,Western Tidewater,1651,130,75
2020-07-29,Henrico,3466,306,177
2020-07-29,Central Shenandoah,2609,202,51
2020-07-29,Loudoun,4965,328,109
2020-07-29,Chesterfield,4122,239,93
2020-07-29,Peninsula,2473,158,40
2020-07-30,Southside,630,63,33
2020-07-30,Chesapeake,2391,199,27
2020-07-30,Thomas Jefferson,1685,135,31
2020-07-30,Roanoke,805,18,10
2020-07-30,Eastern Shore,1366,122,43
2020-07-30,Mount Rogers,1179,112,42
2020-07-30,Chickahominy,892,124,41
2020-07-30,New River,415,29,7
2020-07-30,Central Virginia,957,25,9
2020-07-30,Piedmont,1300,116,25
2020-07-30,Lord Fairfax,2446,213,82
2020-07-30,Crater,2092,203,55
2020-07-30,Hampton,973,49,5
2020-07-30,Alexandria,2779,266,57
2020-07-30,Fairfax,15748,1892,532
2020-07-30,Richmond,2857,273,38
2020-07-30,Arlington,2874,433,135
2020-07-30,Rappahannock Rapidan,1812,131,26
2020-07-30,Rappahannock,3173,283,50
2020-07-30,Pittsylvania-Danville,600,60,7
2020-07-30,Prince William,10875,938,196
2020-07-30,Cumberland Plateau,231,16,1
2020-07-30,Portsmouth,1417,122,22
2020-07-30,Virginia Beach,3979,193,43
2020-07-30,West Piedmont,882,103,12
2020-07-30,Three Rivers,964,66,15
2020-07-30,Alleghany,819,37,18
2020-07-30,Lenowisco,218,29,6
2020-07-30,Norfolk,3080,165,22
2020-07-30,Western Tidewater,1670,130,75
2020-07-30,Henrico,3509,308,178
2020-07-30,Central Shenandoah,2618,203,52
2020-07-30,Loudoun,4985,331,109
2020-07-30,Chesterfield,4174,241,96
2020-07-30,Peninsula,2509,158,41
2020-07-31,Southside,630,64,34
2020-07-31,Chesapeake,2450,201,28
2020-07-31,Thomas Jefferson,1705,136,34
2020-07-31,Roanoke,814,18,11
2020-07-31,Eastern Shore,1366,122,43
2020-07-31,Mount Rogers,1207,116,47
2020-07-31,Chickahominy,898,129,42
2020-07-31,New River,429,29,7
2020-07-31,Central Virginia,1032,27,10
2020-07-31,Piedmont,1330,116,26
2020-07-31,Lord Fairfax,2456,214,84
2020-07-31,Crater,2113,204,57
2020-07-31,Hampton,1007,49,5
2020-07-31,Alexandria,2798,269,58
2020-07-31,Fairfax,15755,1920,533
2020-07-31,Richmond,2893,276,39
2020-07-31,Arlington,2897,434,136
2020-07-31,Rappahannock Rapidan,1820,132,26
2020-07-31,Rappahannock,3201,284,50
2020-07-31,Pittsylvania-Danville,616,60,7
2020-07-31,Prince William,10939,942,197
2020-07-31,Cumberland Plateau,240,16,1
2020-07-31,Portsmouth,1462,122,22
2020-07-31,Virginia Beach,4055,200,45
2020-07-31,West Piedmont,895,104,12
2020-07-31,Three Rivers,967,66,15
2020-07-31,Alleghany,829,37,18
2020-07-31,Lenowisco,232,29,7
2020-07-31,Norfolk,3180,168,24
2020-07-31,Western Tidewater,1712,131,76
2020-07-31,Henrico,3541,310,180
2020-07-31,Central Shenandoah,2632,204,52
2020-07-31,Loudoun,4995,335,110
2020-07-31,Chesterfield,4237,241,97
2020-07-31,Peninsula,2555,161,41
2020-08-01,Southside,644,64,34
2020-08-01,Chesapeake,2462,204,29
2020-08-01,Thomas Jefferson,1720,136,37
2020-08-01,Roanoke,861,18,11
2020-08-01,Eastern Shore,1369,123,43
2020-08-01,Mount Rogers,1220,116,49
2020-08-01,Chickahominy,905,129,44
2020-08-01,New River,431,29,7
2020-08-01,Central Virginia,1058,27,10
2020-08-01,Piedmont,1351,116,27
2020-08-01,Lord Fairfax,2475,216,86
2020-08-01,Crater,2136,204,61
2020-08-01,Hampton,1009,49,5
2020-08-01,Alexandria,2811,270,59
2020-08-01,Fairfax,15828,1921,535
2020-08-01,Richmond,2936,278,39
2020-08-01,Arlington,2906,435,136
2020-08-01,Rappahannock Rapidan,1829,132,26
2020-08-01,Rappahannock,3246,286,52
2020-08-01,Pittsylvania-Danville,643,61,9
2020-08-01,Prince William,10998,947,199
2020-08-01,Cumberland Plateau,246,17,1
2020-08-01,Portsmouth,1492,124,24
2020-08-01,Virginia Beach,4178,201,46
2020-08-01,West Piedmont,937,110,13
2020-08-01,Three Rivers,978,67,15
2020-08-01,Alleghany,837,39,20
2020-08-01,Lenowisco,245,31,7
2020-08-01,Norfolk,3185,170,26
2020-08-01,Western Tidewater,1746,132,77
2020-08-01,Henrico,3601,312,182
2020-08-01,Central Shenandoah,2650,206,53
2020-08-01,Loudoun,5014,336,112
2020-08-01,Chesterfield,4271,243,100
2020-08-01,Peninsula,2583,161,41
2020-08-02,Southside,650,65,34
2020-08-02,Chesapeake,2538,206,29
2020-08-02,Thomas Jefferson,1749,136,37
2020-08-02,Roanoke,903,18,11
2020-08-02,Eastern Shore,1371,123,43
2020-08-02,Mount Rogers,1248,117,50
2020-08-02,Chickahominy,908,129,44
2020-08-02,New River,440,30,7
2020-08-02,Central Virginia,1093,44,10
2020-08-02,Piedmont,1368,116,27
2020-08-02,Lord Fairfax,2484,216,86
2020-08-02,Crater,2157,206,61
2020-08-02,Hampton,1048,49,5
2020-08-02,Alexandria,2820,268,59
2020-08-02,Fairfax,15908,1923,536
2020-08-02,Richmond,2946,278,39
2020-08-02,Arlington,2925,435,136
2020-08-02,Rappahannock Rapidan,1838,132,26
2020-08-02,Rappahannock,3271,288,52
2020-08-02,Pittsylvania-Danville,684,63,9
2020-08-02,Prince William,11016,951,199
2020-08-02,Cumberland Plateau,252,19,1
2020-08-02,Portsmouth,1539,125,24
2020-08-02,Virginia Beach,4299,202,47
2020-08-02,West Piedmont,955,115,13
2020-08-02,Three Rivers,982,68,15
2020-08-02,Alleghany,857,39,20
2020-08-02,Lenowisco,246,32,7
2020-08-02,Norfolk,3210,172,26
2020-08-02,Western Tidewater,1794,132,77
2020-08-02,Henrico,3609,312,182
2020-08-02,Central Shenandoah,2664,206,53
2020-08-02,Loudoun,5034,336,112
2020-08-02,Chesterfield,4331,243,100
2020-08-02,Peninsula,2645,161,41
2020-08-03,Southside,662,65,34
2020-08-03,Chesapeake,2617,213,29
2020-08-03,Thomas Jefferson,1793,137,37
2020-08-03,Roanoke,909,19,11
2020-08-03,Eastern Shore,1374,123,43
2020-08-03,Mount Rogers,1270,119,50
2020-08-03,Chickahominy,917,129,44
2020-08-03,New River,452,32,7
2020-08-03,Central Virginia,1122,56,10
2020-08-03,Piedmont,1373,116,27
2020-08-03,Lord Fairfax,2493,216,85
2020-08-03,Crater,2202,209,62
2020-08-03,Hampton,1070,49,5
2020-08-03,Alexandria,2844,269,59
2020-08-03,Fairfax,16048,1924,536
2020-08-03,Richmond,2992,283,39
2020-08-03,Arlington,2945,436,136
2020-08-03,Rappahannock Rapidan,1852,132,26
2020-08-03,Rappahannock,3323,289,51
2020-08-03,Pittsylvania-Danville,719,65,9
2020-08-03,Prince William,11100,955,200
2020-08-03,Cumberland Plateau,269,21,1
2020-08-03,Portsmouth,1540,125,24
2020-08-03,Virginia Beach,4427,208,47
2020-08-03,West Piedmont,957,116,13
2020-08-03,Three Rivers,992,68,15
2020-08-03,Alleghany,871,39,20
2020-08-03,Lenowisco,267,32,7
2020-08-03,Norfolk,3345,173,26
2020-08-03,Western Tidewater,1853,132,77
2020-08-03,Henrico,3654,317,182
2020-08-03,Central Shenandoah,2681,206,53
2020-08-03,Loudoun,5059,339,112
2020-08-03,Chesterfield,4410,245,100
2020-08-03,Peninsula,2704,161,41
