Report Date,Health District,Sex,Number of Cases,Number of Hospitalizations,Number of Deaths
2020-10-08,Lenowisco,Not Reported,2,0,0
2020-10-08,Crater,Not Reported,41,3,0
2020-10-08,Chickahominy,Not Reported,33,1,0
2020-10-08,Portsmouth,Male,1265,127,30
2020-10-08,New River,Female,1774,24,12
2020-10-08,Rappahannock,Female,2944,187,31
2020-10-08,Central Virginia,Female,1946,67,23
2020-10-08,Roanoke,Not Reported,19,0,0
2020-10-08,West Piedmont,Female,1302,145,44
2020-10-08,Mount Rogers,Female,1747,123,62
2020-10-08,Piedmont,Male,1374,83,36
2020-10-08,Chesterfield,Female,3430,203,57
2020-10-08,Fairfax,Male,10541,1265,316
2020-10-08,Crater,Male,2531,128,47
2020-10-08,Central Virginia,Not Reported,42,0,0
2020-10-08,Prince William,Female,7865,489,105
2020-10-08,Virginia Beach,Female,3919,208,48
2020-10-08,Norfolk,Female,2596,193,37
2020-10-08,Three Rivers,Female,861,62,16
2020-10-08,Arlington,Male,2089,283,82
2020-10-08,Central Shenandoah,Female,3182,143,33
2020-10-08,Southside,Female,754,43,23
2020-10-09,Southside,Not Reported,9,0,0
2020-10-09,Chesapeake,Female,2478,228,34
2020-10-09,Richmond,Female,2438,215,23
2020-10-09,Roanoke,Male,897,35,14
2020-10-09,Fairfax,Not Reported,170,1,6
2020-10-09,Thomas Jefferson,Female,2065,98,40
2020-10-09,Chesapeake,Not Reported,7,0,0
2020-10-09,Cumberland Plateau,Male,461,35,5
2020-10-09,Eastern Shore,Female,753,73,26
2020-10-09,Lord Fairfax,Not Reported,16,0,0
2020-10-09,Rappahannock,Not Reported,16,0,0
2020-10-09,Central Shenandoah,Not Reported,19,0,0
2020-10-09,Peninsula,Male,2227,109,39
2020-10-09,Norfolk,Male,2408,187,42
2020-10-09,Alexandria,Female,2067,142,37
2020-10-09,Lenowisco,Male,500,48,16
2020-10-09,Pittsylvania-Danville,Female,1195,99,32
2020-10-09,New River,Not Reported,34,0,0
2020-10-09,Chesterfield,Not Reported,132,0,1
2020-10-09,Loudoun,Male,3474,246,49
2020-10-09,Rappahannock Rapidan,Female,1399,75,26
2020-10-09,Piedmont,Female,786,57,15
2020-10-09,Richmond,Male,2384,218,37
2020-10-09,Crater,Female,1807,150,57
2020-10-09,Portsmouth,Female,1387,166,33
2020-10-09,Arlington,Not Reported,5,0,0
2020-10-09,Mount Rogers,Not Reported,10,0,0
2020-10-09,Thomas Jefferson,Not Reported,3,0,0
2020-10-09,Three Rivers,Not Reported,28,0,0
2020-10-09,Hampton,Male,861,47,15
2020-10-09,Alleghany,Male,856,46,10
2020-10-09,Roanoke,Female,1135,47,18
2020-10-09,Loudoun,Not Reported,61,0,0
2020-10-09,Fairfax,Female,11188,942,290
2020-10-09,Western Tidewater,Male,2196,111,74
2020-10-09,Peninsula,Not Reported,19,0,0
2020-10-09,New River,Male,1771,40,15
2020-10-09,Central Shenandoah,Male,2775,136,38
2020-10-09,Southside,Male,840,46,23
2020-10-09,Chesterfield,Male,3237,212,71
2020-10-09,Arlington,Female,2045,225,70
2020-10-09,Rappahannock,Male,2565,216,48
2020-10-09,Central Virginia,Male,1752,69,23
2020-10-09,Alleghany,Not Reported,9,0,0
2020-10-09,Henrico,Male,2641,223,105
2020-10-09,Thomas Jefferson,Male,1862,99,33
2020-10-09,Lord Fairfax,Male,1579,151,63
2020-10-09,Three Rivers,Male,1054,62,16
2020-10-09,Richmond,Not Reported,49,1,2
2020-10-09,Pittsylvania-Danville,Male,946,64,15
2020-10-09,Portsmouth,Not Reported,3,0,0
2020-10-09,Norfolk,Not Reported,3,0,0
2020-10-09,Chesapeake,Male,2048,214,40
2020-10-09,Chickahominy,Female,1016,84,27
2020-10-09,Prince William,Male,7594,634,140
2020-10-09,Eastern Shore,Not Reported,9,0,0
2020-10-09,Eastern Shore,Male,737,68,24
2020-10-09,Rappahannock Rapidan,Male,1332,103,27
2020-10-09,Henrico,Not Reported,35,0,0
2020-10-09,Cumberland Plateau,Female,530,34,7
2020-10-09,West Piedmont,Male,1010,118,36
2020-10-09,Hampton,Not Reported,8,0,0
2020-10-09,Alexandria,Not Reported,13,0,0
2020-10-09,Western Tidewater,Not Reported,4,0,1
2020-10-09,Cumberland Plateau,Not Reported,11,0,0
2020-10-09,Virginia Beach,Male,3262,195,48
2020-10-09,Alleghany,Female,999,39,19
2020-10-09,Lenowisco,Female,530,37,4
2020-10-09,Virginia Beach,Not Reported,16,0,0
2020-10-09,Western Tidewater,Female,2018,93,62
2020-10-09,Mount Rogers,Male,1306,153,67
2020-10-09,Lord Fairfax,Female,1761,137,56
2020-10-09,Piedmont,Not Reported,6,0,0
2020-10-09,Alexandria,Male,1897,180,36
2020-10-09,Pittsylvania-Danville,Not Reported,8,1,0
2020-10-09,West Piedmont,Not Reported,8,0,0
2020-10-09,Loudoun,Female,3602,198,79
2020-10-09,Hampton,Female,1071,27,12
2020-10-09,Henrico,Female,3024,233,115
2020-10-09,Prince William,Not Reported,137,2,0
2020-10-09,Chickahominy,Male,994,85,28
2020-10-09,Rappahannock Rapidan,Not Reported,30,0,0
2020-10-09,Peninsula,Female,2396,101,50
2020-10-09,Lenowisco,Not Reported,2,0,0
2020-10-09,Crater,Not Reported,41,3,0
2020-10-09,Chickahominy,Not Reported,34,1,0
2020-10-09,Portsmouth,Male,1268,127,30
2020-10-09,New River,Female,1801,24,13
2020-10-09,Rappahannock,Female,2958,188,31
2020-10-09,Central Virginia,Female,1983,67,23
2020-10-09,Roanoke,Not Reported,19,0,0
2020-10-09,West Piedmont,Female,1326,146,44
2020-10-09,Mount Rogers,Female,1761,124,62
2020-10-09,Piedmont,Male,1396,83,36
2020-10-09,Chesterfield,Female,3453,205,57
2020-10-09,Fairfax,Male,10593,1269,317
2020-10-09,Crater,Male,2555,128,47
2020-10-09,Central Virginia,Not Reported,43,0,0
2020-10-09,Prince William,Female,7896,491,105
2020-10-09,Virginia Beach,Female,3926,208,49
2020-10-09,Norfolk,Female,2606,194,37
2020-10-09,Three Rivers,Female,866,63,16
2020-10-09,Arlington,Male,2098,284,82
2020-10-09,Central Shenandoah,Female,3232,144,33
2020-10-09,Southside,Female,758,43,23
2020-10-10,Southside,Not Reported,9,0,0
2020-10-10,Chesapeake,Female,2491,229,34
2020-10-10,Richmond,Female,2456,216,23
2020-10-10,Roanoke,Male,919,35,14
2020-10-10,Fairfax,Not Reported,155,1,6
2020-10-10,Thomas Jefferson,Female,2082,99,40
2020-10-10,Chesapeake,Not Reported,5,0,0
2020-10-10,Cumberland Plateau,Male,469,35,5
2020-10-10,Eastern Shore,Female,753,73,26
2020-10-10,Lord Fairfax,Not Reported,16,0,0
2020-10-10,Rappahannock,Not Reported,17,0,0
2020-10-10,Central Shenandoah,Not Reported,19,0,0
2020-10-10,Peninsula,Male,2235,109,39
2020-10-10,Norfolk,Male,2424,188,42
2020-10-10,Alexandria,Female,2081,143,37
2020-10-10,Lenowisco,Male,509,48,16
2020-10-10,Pittsylvania-Danville,Female,1222,101,32
2020-10-10,New River,Not Reported,31,0,0
2020-10-10,Chesterfield,Not Reported,117,0,1
2020-10-10,Loudoun,Male,3496,247,49
2020-10-10,Rappahannock Rapidan,Female,1402,76,26
2020-10-10,Piedmont,Female,801,57,15
2020-10-10,Richmond,Male,2399,218,37
2020-10-10,Crater,Female,1822,151,57
2020-10-10,Portsmouth,Female,1391,166,33
2020-10-10,Arlington,Not Reported,3,0,0
2020-10-10,Mount Rogers,Not Reported,10,0,0
2020-10-10,Thomas Jefferson,Not Reported,3,0,0
2020-10-10,Three Rivers,Not Reported,27,0,0
2020-10-10,Hampton,Male,869,47,15
2020-10-10,Alleghany,Male,883,47,10
2020-10-10,Roanoke,Female,1174,47,18
2020-10-10,Loudoun,Not Reported,62,0,0
2020-10-10,Fairfax,Female,11257,943,290
2020-10-10,Western Tidewater,Male,2213,111,74
2020-10-10,Peninsula,Not Reported,19,0,0
2020-10-10,New River,Male,1799,40,15
2020-10-10,Central Shenandoah,Male,2798,136,38
2020-10-10,Southside,Male,850,46,23
2020-10-10,Chesterfield,Male,3266,217,71
2020-10-10,Arlington,Female,2064,225,70
2020-10-10,Rappahannock,Male,2581,218,48
2020-10-10,Central Virginia,Male,1782,71,25
2020-10-10,Alleghany,Not Reported,7,0,0
2020-10-10,Henrico,Male,2654,225,105
2020-10-10,Thomas Jefferson,Male,1876,100,33
2020-10-10,Lord Fairfax,Male,1593,152,63
2020-10-10,Three Rivers,Male,1069,63,16
2020-10-10,Richmond,Not Reported,49,1,2
2020-10-10,Pittsylvania-Danville,Male,956,64,16
2020-10-10,Portsmouth,Not Reported,3,0,0
2020-10-10,Norfolk,Not Reported,3,0,0
2020-10-10,Chesapeake,Male,2066,216,42
2020-10-10,Chickahominy,Female,1024,84,27
2020-10-10,Prince William,Male,7630,635,140
2020-10-10,Eastern Shore,Not Reported,9,0,0
2020-10-10,Eastern Shore,Male,737,68,24
2020-10-10,Rappahannock Rapidan,Male,1335,103,27
2020-10-10,Henrico,Not Reported,32,0,0
2020-10-10,Cumberland Plateau,Female,545,34,7
2020-10-10,West Piedmont,Male,1029,119,36
2020-10-10,Hampton,Not Reported,6,0,0
2020-10-10,Alexandria,Not Reported,13,0,0
2020-10-10,Western Tidewater,Not Reported,4,0,1
2020-10-10,Cumberland Plateau,Not Reported,11,0,0
2020-10-10,Virginia Beach,Male,3291,196,48
2020-10-10,Alleghany,Female,1030,39,19
2020-10-10,Lenowisco,Female,540,37,4
2020-10-10,Virginia Beach,Not Reported,15,0,0
2020-10-10,Western Tidewater,Female,2038,96,63
2020-10-10,Mount Rogers,Male,1322,153,67
2020-10-10,Lord Fairfax,Female,1784,139,56
2020-10-10,Piedmont,Not Reported,6,0,0
2020-10-10,Alexandria,Male,1915,180,36
2020-10-10,Pittsylvania-Danville,Not Reported,6,0,0
2020-10-10,West Piedmont,Not Reported,8,0,0
2020-10-10,Loudoun,Female,3623,200,79
2020-10-10,Hampton,Female,1077,27,12
2020-10-10,Henrico,Female,3040,234,116
2020-10-10,Prince William,Not Reported,123,2,0
2020-10-10,Chickahominy,Male,1004,86,28
2020-10-10,Rappahannock Rapidan,Not Reported,31,0,0
2020-10-10,Peninsula,Female,2411,101,50
2020-10-10,Lenowisco,Not Reported,2,0,0
2020-10-10,Crater,Not Reported,37,3,0
2020-10-10,Chickahominy,Not Reported,33,1,0
2020-10-10,Portsmouth,Male,1270,127,30
2020-10-10,New River,Female,1827,25,13
2020-10-10,Rappahannock,Female,2983,188,31
2020-10-10,Central Virginia,Female,2019,69,23
2020-10-10,Roanoke,Not Reported,17,0,0
2020-10-10,West Piedmont,Female,1344,146,44
2020-10-10,Mount Rogers,Female,1776,125,63
2020-10-10,Piedmont,Male,1409,83,36
2020-10-10,Chesterfield,Female,3494,209,57
2020-10-10,Fairfax,Male,10666,1272,318
2020-10-10,Crater,Male,2574,129,47
2020-10-10,Central Virginia,Not Reported,41,0,0
2020-10-10,Prince William,Female,7930,492,105
2020-10-10,Virginia Beach,Female,3950,208,49
2020-10-10,Norfolk,Female,2618,195,37
2020-10-10,Three Rivers,Female,886,63,16
2020-10-10,Arlington,Male,2103,285,82
2020-10-10,Central Shenandoah,Female,3259,144,34
2020-10-10,Southside,Female,771,43,23
2020-10-11,Southside,Not Reported,9,0,0
2020-10-11,Chesapeake,Female,2500,229,34
2020-10-11,Richmond,Female,2464,217,23
2020-10-11,Roanoke,Male,931,35,14
2020-10-11,Fairfax,Not Reported,156,1,6
2020-10-11,Thomas Jefferson,Female,2100,98,40
2020-10-11,Chesapeake,Not Reported,5,0,0
2020-10-11,Cumberland Plateau,Male,474,35,5
2020-10-11,Eastern Shore,Female,755,73,26
2020-10-11,Lord Fairfax,Not Reported,16,0,0
2020-10-11,Rappahannock,Not Reported,18,0,0
2020-10-11,Central Shenandoah,Not Reported,19,0,0
2020-10-11,Peninsula,Male,2247,109,39
2020-10-11,Norfolk,Male,2424,188,43
2020-10-11,Alexandria,Female,2092,143,37
2020-10-11,Lenowisco,Male,523,49,16
2020-10-11,Pittsylvania-Danville,Female,1229,101,32
2020-10-11,New River,Not Reported,31,0,0
2020-10-11,Chesterfield,Not Reported,117,0,1
2020-10-11,Loudoun,Male,3514,247,49
2020-10-11,Rappahannock Rapidan,Female,1406,76,26
2020-10-11,Piedmont,Female,801,57,15
2020-10-11,Richmond,Male,2417,218,37
2020-10-11,Crater,Female,1834,151,57
2020-10-11,Portsmouth,Female,1394,166,33
2020-10-11,Arlington,Not Reported,3,0,0
2020-10-11,Mount Rogers,Not Reported,10,0,0
2020-10-11,Thomas Jefferson,Not Reported,3,0,0
2020-10-11,Three Rivers,Not Reported,27,0,0
2020-10-11,Hampton,Male,871,47,15
2020-10-11,Alleghany,Male,887,48,10
2020-10-11,Roanoke,Female,1180,47,18
2020-10-11,Loudoun,Not Reported,63,0,0
2020-10-11,Fairfax,Female,11295,943,290
2020-10-11,Western Tidewater,Male,2217,111,74
2020-10-11,Peninsula,Not Reported,18,0,0
2020-10-11,New River,Male,1827,41,15
2020-10-11,Central Shenandoah,Male,2815,136,38
2020-10-11,Southside,Male,855,46,23
2020-10-11,Chesterfield,Male,3270,217,71
2020-10-11,Arlington,Female,2065,225,70
2020-10-11,Rappahannock,Male,2597,218,48
2020-10-11,Central Virginia,Male,1803,72,26
2020-10-11,Alleghany,Not Reported,7,0,0
2020-10-11,Henrico,Male,2669,226,105
2020-10-11,Thomas Jefferson,Male,1880,102,33
2020-10-11,Lord Fairfax,Male,1611,152,63
2020-10-11,Three Rivers,Male,1077,65,16
2020-10-11,Richmond,Not Reported,49,1,2
2020-10-11,Pittsylvania-Danville,Male,964,65,16
2020-10-11,Portsmouth,Not Reported,3,0,0
2020-10-11,Norfolk,Not Reported,3,0,0
2020-10-11,Chesapeake,Male,2079,216,42
2020-10-11,Chickahominy,Female,1041,84,27
2020-10-11,Prince William,Male,7646,635,140
2020-10-11,Eastern Shore,Not Reported,9,0,0
2020-10-11,Eastern Shore,Male,737,68,24
2020-10-11,Rappahannock Rapidan,Male,1341,103,27
2020-10-11,Henrico,Not Reported,33,0,0
2020-10-11,Cumberland Plateau,Female,551,34,7
2020-10-11,West Piedmont,Male,1038,119,36
2020-10-11,Hampton,Not Reported,6,0,0
2020-10-11,Alexandria,Not Reported,13,0,0
2020-10-11,Western Tidewater,Not Reported,4,0,1
2020-10-11,Cumberland Plateau,Not Reported,11,0,0
2020-10-11,Virginia Beach,Male,3310,196,48
2020-10-11,Alleghany,Female,1035,41,19
2020-10-11,Lenowisco,Female,548,39,5
2020-10-11,Virginia Beach,Not Reported,15,0,0
2020-10-11,Western Tidewater,Female,2043,96,63
2020-10-11,Mount Rogers,Male,1337,153,68
2020-10-11,Lord Fairfax,Female,1806,139,56
2020-10-11,Piedmont,Not Reported,6,0,0
2020-10-11,Alexandria,Male,1922,180,36
2020-10-11,Pittsylvania-Danville,Not Reported,6,0,0
2020-10-11,West Piedmont,Not Reported,8,0,0
2020-10-11,Loudoun,Female,3640,200,79
2020-10-11,Hampton,Female,1082,27,12
2020-10-11,Henrico,Female,3048,234,116
2020-10-11,Prince William,Not Reported,123,2,0
2020-10-11,Chickahominy,Male,1008,86,28
2020-10-11,Rappahannock Rapidan,Not Reported,34,0,0
2020-10-11,Peninsula,Female,2419,101,50
2020-10-11,Lenowisco,Not Reported,2,0,0
2020-10-11,Crater,Not Reported,37,3,0
2020-10-11,Chickahominy,Not Reported,33,1,0
2020-10-11,Portsmouth,Male,1270,127,30
2020-10-11,New River,Female,1850,25,13
2020-10-11,Rappahannock,Female,2997,188,31
2020-10-11,Central Virginia,Female,2051,70,23
2020-10-11,Roanoke,Not Reported,17,0,0
2020-10-11,West Piedmont,Female,1352,146,44
2020-10-11,Mount Rogers,Female,1797,125,63
2020-10-11,Piedmont,Male,1409,83,36
2020-10-11,Chesterfield,Female,3504,210,57
2020-10-11,Fairfax,Male,10719,1273,318
2020-10-11,Crater,Male,2586,129,47
2020-10-11,Central Virginia,Not Reported,41,0,0
2020-10-11,Prince William,Female,7948,493,105
2020-10-11,Virginia Beach,Female,3963,208,49
2020-10-11,Norfolk,Female,2618,195,37
2020-10-11,Three Rivers,Female,893,63,16
2020-10-11,Arlington,Male,2119,285,82
2020-10-11,Central Shenandoah,Female,3288,144,34
2020-10-11,Southside,Female,778,43,23
2020-10-12,Southside,Not Reported,9,0,0
2020-10-12,Chesapeake,Female,2506,230,34
2020-10-12,Richmond,Female,2473,217,23
2020-10-12,Roanoke,Male,956,35,14
2020-10-12,Fairfax,Not Reported,156,1,6
2020-10-12,Thomas Jefferson,Female,2116,100,40
2020-10-12,Chesapeake,Not Reported,5,0,0
2020-10-12,Cumberland Plateau,Male,476,35,5
2020-10-12,Eastern Shore,Female,756,73,26
2020-10-12,Lord Fairfax,Not Reported,16,0,0
2020-10-12,Rappahannock,Not Reported,20,0,0
2020-10-12,Central Shenandoah,Not Reported,19,0,0
2020-10-12,Peninsula,Male,2255,109,39
2020-10-12,Norfolk,Male,2434,188,43
2020-10-12,Alexandria,Female,2094,143,37
2020-10-12,Lenowisco,Male,527,49,16
2020-10-12,Pittsylvania-Danville,Female,1234,101,32
2020-10-12,New River,Not Reported,31,0,0
2020-10-12,Chesterfield,Not Reported,117,0,1
2020-10-12,Loudoun,Male,3541,248,49
2020-10-12,Rappahannock Rapidan,Female,1416,76,26
2020-10-12,Piedmont,Female,818,57,15
2020-10-12,Richmond,Male,2423,218,37
2020-10-12,Crater,Female,1845,151,57
2020-10-12,Portsmouth,Female,1398,167,33
2020-10-12,Arlington,Not Reported,3,0,0
2020-10-12,Mount Rogers,Not Reported,10,0,0
2020-10-12,Thomas Jefferson,Not Reported,3,0,0
2020-10-12,Three Rivers,Not Reported,27,0,0
2020-10-12,Hampton,Male,871,47,15
2020-10-12,Alleghany,Male,897,48,10
2020-10-12,Roanoke,Female,1197,47,18
2020-10-12,Loudoun,Not Reported,63,0,0
2020-10-12,Fairfax,Female,11361,947,290
2020-10-12,Western Tidewater,Male,2220,111,74
2020-10-12,Peninsula,Not Reported,18,0,0
2020-10-12,New River,Male,1837,41,15
2020-10-12,Central Shenandoah,Male,2833,138,38
2020-10-12,Southside,Male,855,46,23
2020-10-12,Chesterfield,Male,3286,218,71
2020-10-12,Arlington,Female,2077,225,70
2020-10-12,Rappahannock,Male,2608,219,48
2020-10-12,Central Virginia,Male,1819,72,26
2020-10-12,Alleghany,Not Reported,7,0,0
2020-10-12,Henrico,Male,2684,227,105
2020-10-12,Thomas Jefferson,Male,1892,102,33
2020-10-12,Lord Fairfax,Male,1628,153,63
2020-10-12,Three Rivers,Male,1078,65,16
2020-10-12,Richmond,Not Reported,49,1,2
2020-10-12,Pittsylvania-Danville,Male,967,65,17
2020-10-12,Portsmouth,Not Reported,3,0,0
2020-10-12,Norfolk,Not Reported,3,0,0
2020-10-12,Chesapeake,Male,2083,216,42
2020-10-12,Chickahominy,Female,1045,86,27
2020-10-12,Prince William,Male,7674,635,140
2020-10-12,Eastern Shore,Not Reported,9,0,0
2020-10-12,Eastern Shore,Male,739,68,24
2020-10-12,Rappahannock Rapidan,Male,1353,105,27
2020-10-12,Henrico,Not Reported,34,0,0
2020-10-12,Cumberland Plateau,Female,556,34,7
2020-10-12,West Piedmont,Male,1050,119,36
2020-10-12,Hampton,Not Reported,6,0,0
2020-10-12,Alexandria,Not Reported,13,0,0
2020-10-12,Western Tidewater,Not Reported,4,0,1
2020-10-12,Cumberland Plateau,Not Reported,11,0,0
2020-10-12,Virginia Beach,Male,3322,196,48
2020-10-12,Alleghany,Female,1039,42,19
2020-10-12,Lenowisco,Female,554,39,5
2020-10-12,Virginia Beach,Not Reported,15,0,0
2020-10-12,Western Tidewater,Female,2050,96,63
2020-10-12,Mount Rogers,Male,1344,155,69
2020-10-12,Lord Fairfax,Female,1818,141,56
2020-10-12,Piedmont,Not Reported,6,0,0
2020-10-12,Alexandria,Male,1925,180,36
2020-10-12,Pittsylvania-Danville,Not Reported,6,0,0
2020-10-12,West Piedmont,Not Reported,8,0,0
2020-10-12,Loudoun,Female,3655,201,79
2020-10-12,Hampton,Female,1085,27,12
2020-10-12,Henrico,Female,3064,235,116
2020-10-12,Prince William,Not Reported,129,2,0
2020-10-12,Chickahominy,Male,1014,86,28
2020-10-12,Rappahannock Rapidan,Not Reported,34,0,0
2020-10-12,Peninsula,Female,2425,102,50
2020-10-12,Lenowisco,Not Reported,2,0,0
2020-10-12,Crater,Not Reported,37,3,0
2020-10-12,Chickahominy,Not Reported,35,1,0
2020-10-12,Portsmouth,Male,1280,127,30
2020-10-12,New River,Female,1853,25,13
2020-10-12,Rappahannock,Female,3008,189,31
2020-10-12,Central Virginia,Female,2072,70,23
2020-10-12,Roanoke,Not Reported,17,0,0
2020-10-12,West Piedmont,Female,1371,146,44
2020-10-12,Mount Rogers,Female,1806,127,64
2020-10-12,Piedmont,Male,1423,83,36
2020-10-12,Chesterfield,Female,3522,212,57
2020-10-12,Fairfax,Male,10790,1273,318
2020-10-12,Crater,Male,2598,129,47
2020-10-12,Central Virginia,Not Reported,43,0,0
2020-10-12,Prince William,Female,7982,493,105
2020-10-12,Virginia Beach,Female,3982,208,49
2020-10-12,Norfolk,Female,2627,195,37
2020-10-12,Three Rivers,Female,897,63,16
2020-10-12,Arlington,Male,2129,286,82
2020-10-12,Central Shenandoah,Female,3306,145,34
2020-10-12,Southside,Female,783,43,23
2020-10-13,Southside,Not Reported,9,0,0
2020-10-13,Chesapeake,Female,2512,232,34
2020-10-13,Richmond,Female,2496,217,23
2020-10-13,Roanoke,Male,968,36,14
2020-10-13,Fairfax,Not Reported,158,1,6
2020-10-13,Thomas Jefferson,Female,2125,100,41
2020-10-13,Chesapeake,Not Reported,5,0,0
2020-10-13,Cumberland Plateau,Male,482,35,5
2020-10-13,Eastern Shore,Female,756,73,26
2020-10-13,Lord Fairfax,Not Reported,16,0,0
2020-10-13,Rappahannock,Not Reported,20,0,0
2020-10-13,Central Shenandoah,Not Reported,19,0,0
2020-10-13,Peninsula,Male,2264,109,39
2020-10-13,Norfolk,Male,2439,189,43
2020-10-13,Alexandria,Female,2098,143,37
2020-10-13,Lenowisco,Male,537,50,17
2020-10-13,Pittsylvania-Danville,Female,1244,102,32
2020-10-13,New River,Not Reported,32,0,0
2020-10-13,Chesterfield,Not Reported,118,0,1
2020-10-13,Loudoun,Male,3558,249,49
2020-10-13,Rappahannock Rapidan,Female,1423,76,26
2020-10-13,Piedmont,Female,823,57,15
2020-10-13,Richmond,Male,2434,218,37
2020-10-13,Crater,Female,1872,151,57
2020-10-13,Portsmouth,Female,1401,167,33
2020-10-13,Arlington,Not Reported,3,0,0
2020-10-13,Mount Rogers,Not Reported,10,0,0
2020-10-13,Thomas Jefferson,Not Reported,3,0,0
2020-10-13,Three Rivers,Not Reported,28,0,0
2020-10-13,Hampton,Male,879,47,16
2020-10-13,Alleghany,Male,933,49,10
2020-10-13,Roanoke,Female,1227,47,18
2020-10-13,Loudoun,Not Reported,65,0,0
2020-10-13,Fairfax,Female,11418,947,290
2020-10-13,Western Tidewater,Male,2227,112,74
2020-10-13,Peninsula,Not Reported,18,0,0
2020-10-13,New River,Male,1848,42,15
2020-10-13,Central Shenandoah,Male,2852,138,38
2020-10-13,Southside,Male,857,46,23
2020-10-13,Chesterfield,Male,3331,219,71
2020-10-13,Arlington,Female,2081,227,70
2020-10-13,Rappahannock,Male,2621,221,48
2020-10-13,Central Virginia,Male,1848,73,26
2020-10-13,Alleghany,Not Reported,7,0,0
2020-10-13,Henrico,Male,2690,227,105
2020-10-13,Thomas Jefferson,Male,1902,103,33
2020-10-13,Lord Fairfax,Male,1643,153,63
2020-10-13,Three Rivers,Male,1118,66,16
2020-10-13,Richmond,Not Reported,48,1,2
2020-10-13,Pittsylvania-Danville,Male,978,65,17
2020-10-13,Portsmouth,Not Reported,3,0,0
2020-10-13,Norfolk,Not Reported,3,0,0
2020-10-13,Chesapeake,Male,2089,219,42
2020-10-13,Chickahominy,Female,1056,86,27
2020-10-13,Prince William,Male,7737,639,143
2020-10-13,Eastern Shore,Not Reported,9,0,0
2020-10-13,Eastern Shore,Male,739,68,24
2020-10-13,Rappahannock Rapidan,Male,1359,106,27
2020-10-13,Henrico,Not Reported,34,0,0
2020-10-13,Cumberland Plateau,Female,566,35,7
2020-10-13,West Piedmont,Male,1075,120,38
2020-10-13,Hampton,Not Reported,6,0,0
2020-10-13,Alexandria,Not Reported,13,0,0
2020-10-13,Western Tidewater,Not Reported,4,0,1
2020-10-13,Cumberland Plateau,Not Reported,10,0,0
2020-10-13,Virginia Beach,Male,3343,198,48
2020-10-13,Alleghany,Female,1089,43,19
2020-10-13,Lenowisco,Female,573,39,5
2020-10-13,Virginia Beach,Not Reported,15,0,0
2020-10-13,Western Tidewater,Female,2061,97,63
2020-10-13,Mount Rogers,Male,1357,155,69
2020-10-13,Lord Fairfax,Female,1837,142,56
2020-10-13,Piedmont,Not Reported,6,0,0
2020-10-13,Alexandria,Male,1934,180,36
2020-10-13,Pittsylvania-Danville,Not Reported,6,0,0
2020-10-13,West Piedmont,Not Reported,8,0,0
2020-10-13,Loudoun,Female,3680,202,79
2020-10-13,Hampton,Female,1087,27,12
2020-10-13,Henrico,Female,3077,235,116
2020-10-13,Prince William,Not Reported,127,2,0
2020-10-13,Chickahominy,Male,1023,87,28
2020-10-13,Rappahannock Rapidan,Not Reported,33,0,0
2020-10-13,Peninsula,Female,2440,102,50
2020-10-13,Lenowisco,Not Reported,2,0,0
2020-10-13,Crater,Not Reported,41,3,0
2020-10-13,Chickahominy,Not Reported,35,1,0
2020-10-13,Portsmouth,Male,1280,127,30
2020-10-13,New River,Female,1864,25,13
2020-10-13,Rappahannock,Female,3020,189,31
2020-10-13,Central Virginia,Female,2123,71,23
2020-10-13,Roanoke,Not Reported,17,0,0
2020-10-13,West Piedmont,Female,1393,146,44
2020-10-13,Mount Rogers,Female,1823,127,64
2020-10-13,Piedmont,Male,1430,83,36
2020-10-13,Chesterfield,Female,3551,212,57
2020-10-13,Fairfax,Male,10828,1275,318
2020-10-13,Crater,Male,2658,129,48
2020-10-13,Central Virginia,Not Reported,41,0,0
2020-10-13,Prince William,Female,8042,498,106
2020-10-13,Virginia Beach,Female,3993,208,49
2020-10-13,Norfolk,Female,2643,197,37
2020-10-13,Three Rivers,Female,918,63,16
2020-10-13,Arlington,Male,2144,286,82
2020-10-13,Central Shenandoah,Female,3327,145,35
2020-10-13,Southside,Female,789,43,23
2020-10-14,Southside,Not Reported,9,0,0
2020-10-14,Chesapeake,Female,2527,232,34
2020-10-14,Richmond,Female,2503,217,23
2020-10-14,Roanoke,Male,979,36,14
2020-10-14,Fairfax,Not Reported,158,1,6
2020-10-14,Thomas Jefferson,Female,2139,100,41
2020-10-14,Chesapeake,Not Reported,5,0,0
2020-10-14,Cumberland Plateau,Male,497,36,6
2020-10-14,Eastern Shore,Female,757,73,26
2020-10-14,Lord Fairfax,Not Reported,16,0,0
2020-10-14,Rappahannock,Not Reported,20,0,0
2020-10-14,Central Shenandoah,Not Reported,19,0,0
2020-10-14,Peninsula,Male,2275,109,39
2020-10-14,Norfolk,Male,2443,189,43
2020-10-14,Alexandria,Female,2105,143,37
2020-10-14,Lenowisco,Male,544,50,17
2020-10-14,Pittsylvania-Danville,Female,1250,103,32
2020-10-14,New River,Not Reported,32,0,0
2020-10-14,Chesterfield,Not Reported,125,0,1
2020-10-14,Loudoun,Male,3559,249,49
2020-10-14,Rappahannock Rapidan,Female,1427,76,26
2020-10-14,Piedmont,Female,827,57,15
2020-10-14,Richmond,Male,2434,218,37
2020-10-14,Crater,Female,1882,151,57
2020-10-14,Portsmouth,Female,1410,167,33
