"Report Date","Health District",Sex,"Number of Cases","Number of Hospitalizations","Number of Deaths"
07/03/2020,"Eastern Shore","Not Reported",9,0,0
07/03/2020,Fairfax,Female,7128,725,251
07/03/2020,Fairfax,Male,6856,940,255
07/03/2020,Fairfax,"Not Reported",105,3,3
07/03/2020,Hampton,Female,194,15,2
07/03/2020,Hampton,Male,157,26,3
07/03/2020,Hampton,"Not Reported",3,0,0
07/03/2020,Henrico,Female,1444,123,80
07/03/2020,Henrico,Male,1177,135,76
07/03/2020,Henrico,"Not Reported",8,0,1
07/03/2020,Lenowisco,Female,27,9,1
07/03/2020,Lenowisco,Male,28,8,3
07/03/2020,Lenowisco,"Not Reported",0,0,0
07/03/2020,"Lord Fairfax",Female,1068,88,34
07/03/2020,"Lord Fairfax",Male,985,95,35
07/03/2020,"Lord Fairfax","Not Reported",7,0,0
07/03/2020,Loudoun,Female,2060,125,56
07/03/2020,Loudoun,Male,2037,154,34
07/03/2020,Loudoun,"Not Reported",16,0,1
07/03/2020,"Mount Rogers",Female,406,24,14
07/03/2020,"Mount Rogers",Male,335,50,18
07/03/2020,"Mount Rogers","Not Reported",2,0,0
07/03/2020,"New River",Female,119,8,1
07/03/2020,"New River",Male,130,14,4
07/03/2020,"New River","Not Reported",3,0,0
07/03/2020,Norfolk,Female,513,53,3
07/03/2020,Norfolk,Male,487,58,8
07/03/2020,Norfolk,"Not Reported",0,0,0
07/03/2020,Peninsula,Female,541,63,21
07/03/2020,Peninsula,Male,474,64,13
07/03/2020,Peninsula,"Not Reported",4,0,0
07/03/2020,Piedmont,Female,306,41,4
07/03/2020,Piedmont,Male,754,48,9
07/03/2020,Piedmont,"Not Reported",5,0,0
07/03/2020,Pittsylvania-Danville,Female,126,21,2
07/03/2020,Pittsylvania-Danville,Male,95,20,1
07/03/2020,Pittsylvania-Danville,"Not Reported",2,0,0
07/03/2020,Portsmouth,Female,255,43,11
07/03/2020,Portsmouth,Male,268,30,7
07/03/2020,Portsmouth,"Not Reported",3,0,0
07/03/2020,"Prince William",Female,4612,370,72
07/03/2020,"Prince William",Male,4627,449,98
07/03/2020,"Prince William","Not Reported",67,1,0
07/03/2020,Rappahannock,Female,1313,101,18
07/03/2020,Rappahannock,Male,1170,124,26
07/03/2020,Rappahannock,"Not Reported",6,1,0
07/03/2020,"Rappahannock Rapidan",Female,716,44,9
07/03/2020,"Rappahannock Rapidan",Male,739,64,12
07/03/2020,"Rappahannock Rapidan","Not Reported",2,1,1
07/03/2020,Richmond,Female,1074,101,8
07/03/2020,Richmond,Male,1135,124,20
07/03/2020,Richmond,"Not Reported",39,2,2
07/03/2020,Roanoke,Female,244,7,7
07/03/2020,Roanoke,Male,214,7,3
07/03/2020,Roanoke,"Not Reported",7,0,0
07/03/2020,Southside,Female,242,24,18
07/03/2020,Southside,Male,168,25,12
07/03/2020,Southside,"Not Reported",4,0,0
07/03/2020,"Thomas Jefferson",Female,512,53,13
07/03/2020,"Thomas Jefferson",Male,448,46,12
07/03/2020,"Thomas Jefferson","Not Reported",0,0,0
07/03/2020,"Three Rivers",Female,199,32,7
07/03/2020,"Three Rivers",Male,431,18,2
07/03/2020,"Three Rivers","Not Reported",18,0,0
07/03/2020,"Virginia Beach",Female,669,56,14
07/03/2020,"Virginia Beach",Male,576,65,16
07/03/2020,"Virginia Beach","Not Reported",9,0,0
07/03/2020,"West Piedmont",Female,262,23,3
07/03/2020,"West Piedmont",Male,234,22,4
07/03/2020,"West Piedmont","Not Reported",5,0,0
07/03/2020,"Western Tidewater",Female,426,33,25
07/03/2020,"Western Tidewater",Male,413,55,30
07/03/2020,"Western Tidewater","Not Reported",2,0,0
07/04/2020,Alexandria,Female,1210,109,30
07/04/2020,Alexandria,Male,1141,130,27
07/04/2020,Alexandria,"Not Reported",6,0,0
07/04/2020,Alleghany,Female,286,10,10
07/04/2020,Alleghany,Male,248,21,5
07/04/2020,Alleghany,"Not Reported",3,0,0
07/04/2020,Arlington,Female,1243,191,63
07/04/2020,Arlington,Male,1275,230,68
07/04/2020,Arlington,"Not Reported",1,0,0
07/04/2020,"Central Shenandoah",Female,1145,92,21
07/04/2020,"Central Shenandoah",Male,984,81,19
07/04/2020,"Central Shenandoah","Not Reported",1,0,0
07/04/2020,"Central Virginia",Female,210,7,1
07/04/2020,"Central Virginia",Male,220,9,4
07/04/2020,"Central Virginia","Not Reported",0,0,0
07/04/2020,Chesapeake,Female,573,80,10
07/04/2020,Chesapeake,Male,429,67,11
07/04/2020,Chesapeake,"Not Reported",1,0,0
07/04/2020,Chesterfield,Female,1553,71,36
07/04/2020,Chesterfield,Male,1571,78,35
07/04/2020,Chesterfield,"Not Reported",77,0,2
07/04/2020,Chickahominy,Female,370,56,19
07/04/2020,Chickahominy,Male,296,55,20
07/04/2020,Chickahominy,"Not Reported",3,0,0
07/04/2020,Crater,Female,663,81,22
07/04/2020,Crater,Male,907,72,16
07/04/2020,Crater,"Not Reported",13,1,0
07/04/2020,"Cumberland Plateau",Female,39,1,0
07/04/2020,"Cumberland Plateau",Male,27,1,0
07/04/2020,"Cumberland Plateau","Not Reported",0,0,0
07/04/2020,"Eastern Shore",Female,659,59,23
07/04/2020,"Eastern Shore",Male,646,54,19
07/04/2020,"Eastern Shore","Not Reported",9,0,0
07/04/2020,Fairfax,Female,7187,727,251
07/04/2020,Fairfax,Male,6905,944,256
07/04/2020,Fairfax,"Not Reported",105,3,3
07/04/2020,Hampton,Female,197,15,2
07/04/2020,Hampton,Male,160,26,3
07/04/2020,Hampton,"Not Reported",3,0,0
07/04/2020,Henrico,Female,1458,123,80
07/04/2020,Henrico,Male,1194,138,77
07/04/2020,Henrico,"Not Reported",11,0,1
07/04/2020,Lenowisco,Female,28,9,1
07/04/2020,Lenowisco,Male,28,8,3
07/04/2020,Lenowisco,"Not Reported",0,0,0
07/04/2020,"Lord Fairfax",Female,1073,88,35
07/04/2020,"Lord Fairfax",Male,988,95,36
07/04/2020,"Lord Fairfax","Not Reported",7,0,0
07/04/2020,Loudoun,Female,2090,125,56
07/04/2020,Loudoun,Male,2066,154,34
07/04/2020,Loudoun,"Not Reported",19,0,1
07/04/2020,"Mount Rogers",Female,408,24,14
07/04/2020,"Mount Rogers",Male,339,50,18
07/04/2020,"Mount Rogers","Not Reported",2,0,0
07/04/2020,"New River",Female,121,8,1
07/04/2020,"New River",Male,131,14,4
07/04/2020,"New River","Not Reported",3,0,0
07/04/2020,Norfolk,Female,552,53,3
07/04/2020,Norfolk,Male,515,60,9
07/04/2020,Norfolk,"Not Reported",0,0,0
07/04/2020,Peninsula,Female,560,63,21
07/04/2020,Peninsula,Male,490,64,13
07/04/2020,Peninsula,"Not Reported",4,0,0
07/04/2020,Piedmont,Female,306,41,4
07/04/2020,Piedmont,Male,754,48,9
07/04/2020,Piedmont,"Not Reported",5,0,0
07/04/2020,Pittsylvania-Danville,Female,129,22,2
07/04/2020,Pittsylvania-Danville,Male,96,20,1
07/04/2020,Pittsylvania-Danville,"Not Reported",2,0,0
07/04/2020,Portsmouth,Female,261,43,11
07/04/2020,Portsmouth,Male,275,30,7
07/04/2020,Portsmouth,"Not Reported",3,0,0
07/04/2020,"Prince William",Female,4640,370,72
07/04/2020,"Prince William",Male,4648,451,99
07/04/2020,"Prince William","Not Reported",66,1,0
07/04/2020,Rappahannock,Female,1327,102,18
07/04/2020,Rappahannock,Male,1185,124,26
07/04/2020,Rappahannock,"Not Reported",6,1,0
07/04/2020,"Rappahannock Rapidan",Female,722,44,9
07/04/2020,"Rappahannock Rapidan",Male,742,64,12
07/04/2020,"Rappahannock Rapidan","Not Reported",2,1,1
07/04/2020,Richmond,Female,1086,102,8
07/04/2020,Richmond,Male,1136,122,19
07/04/2020,Richmond,"Not Reported",40,2,2
07/04/2020,Roanoke,Female,250,7,7
07/04/2020,Roanoke,Male,219,7,3
07/04/2020,Roanoke,"Not Reported",7,0,0
07/04/2020,Southside,Female,245,25,18
07/04/2020,Southside,Male,171,25,12
07/04/2020,Southside,"Not Reported",4,0,0
07/04/2020,"Thomas Jefferson",Female,537,53,13
07/04/2020,"Thomas Jefferson",Male,488,46,12
07/04/2020,"Thomas Jefferson","Not Reported",0,0,0
07/04/2020,"Three Rivers",Female,199,32,7
07/04/2020,"Three Rivers",Male,432,18,2
07/04/2020,"Three Rivers","Not Reported",18,0,0
07/04/2020,"Virginia Beach",Female,691,58,14
07/04/2020,"Virginia Beach",Male,600,65,16
07/04/2020,"Virginia Beach","Not Reported",9,0,0
07/04/2020,"West Piedmont",Female,264,23,3
07/04/2020,"West Piedmont",Male,237,22,4
07/04/2020,"West Piedmont","Not Reported",5,0,0
07/04/2020,"Western Tidewater",Female,431,34,25
07/04/2020,"Western Tidewater",Male,416,55,30
07/04/2020,"Western Tidewater","Not Reported",2,0,0
07/05/2020,Alexandria,Female,1222,109,30
07/05/2020,Alexandria,Male,1148,130,27
07/05/2020,Alexandria,"Not Reported",6,0,0
07/05/2020,Alleghany,Female,289,10,10
07/05/2020,Alleghany,Male,251,21,5
07/05/2020,Alleghany,"Not Reported",3,0,0
07/05/2020,Arlington,Female,1248,191,63
07/05/2020,Arlington,Male,1284,230,68
07/05/2020,Arlington,"Not Reported",1,0,0
07/05/2020,"Central Shenandoah",Female,1150,92,21
07/05/2020,"Central Shenandoah",Male,989,81,19
07/05/2020,"Central Shenandoah","Not Reported",1,0,0
07/05/2020,"Central Virginia",Female,210,7,1
07/05/2020,"Central Virginia",Male,220,9,4
07/05/2020,"Central Virginia","Not Reported",0,0,0
07/05/2020,Chesapeake,Female,580,80,10
07/05/2020,Chesapeake,Male,434,67,11
07/05/2020,Chesapeake,"Not Reported",1,0,0
07/05/2020,Chesterfield,Female,1576,71,36
07/05/2020,Chesterfield,Male,1594,78,35
07/05/2020,Chesterfield,"Not Reported",77,0,2
07/05/2020,Chickahominy,Female,373,56,19
07/05/2020,Chickahominy,Male,299,55,20
07/05/2020,Chickahominy,"Not Reported",3,0,0
07/05/2020,Crater,Female,668,82,22
07/05/2020,Crater,Male,909,72,16
07/05/2020,Crater,"Not Reported",13,1,0
07/05/2020,"Cumberland Plateau",Female,40,1,0
07/05/2020,"Cumberland Plateau",Male,28,1,0
07/05/2020,"Cumberland Plateau","Not Reported",0,0,0
07/05/2020,"Eastern Shore",Female,660,59,23
07/05/2020,"Eastern Shore",Male,647,54,19
07/05/2020,"Eastern Shore","Not Reported",9,0,0
07/05/2020,Fairfax,Female,7224,727,251
07/05/2020,Fairfax,Male,6950,947,257
07/05/2020,Fairfax,"Not Reported",105,3,3
07/05/2020,Hampton,Female,205,15,2
07/05/2020,Hampton,Male,161,26,3
07/05/2020,Hampton,"Not Reported",3,0,0
07/05/2020,Henrico,Female,1467,123,80
07/05/2020,Henrico,Male,1201,139,77
07/05/2020,Henrico,"Not Reported",13,0,1
07/05/2020,Lenowisco,Female,32,9,1
07/05/2020,Lenowisco,Male,28,8,3
07/05/2020,Lenowisco,"Not Reported",0,0,0
07/05/2020,"Lord Fairfax",Female,1089,88,38
07/05/2020,"Lord Fairfax",Male,993,96,36
07/05/2020,"Lord Fairfax","Not Reported",7,0,0
07/05/2020,Loudoun,Female,2110,125,56
07/05/2020,Loudoun,Male,2078,153,33
07/05/2020,Loudoun,"Not Reported",19,0,1
07/05/2020,"Mount Rogers",Female,415,24,14
07/05/2020,"Mount Rogers",Male,348,51,18
07/05/2020,"Mount Rogers","Not Reported",2,0,0
07/05/2020,"New River",Female,121,8,1
07/05/2020,"New River",Male,134,14,4
07/05/2020,"New River","Not Reported",3,0,0
07/05/2020,Norfolk,Female,555,54,3
07/05/2020,Norfolk,Male,517,60,9
07/05/2020,Norfolk,"Not Reported",0,0,0
07/05/2020,Peninsula,Female,582,63,21
07/05/2020,Peninsula,Male,511,64,13
07/05/2020,Peninsula,"Not Reported",4,0,0
07/05/2020,Piedmont,Female,306,41,4
07/05/2020,Piedmont,Male,754,48,9
07/05/2020,Piedmont,"Not Reported",5,0,0
07/05/2020,Pittsylvania-Danville,Female,136,23,2
07/05/2020,Pittsylvania-Danville,Male,98,20,1
07/05/2020,Pittsylvania-Danville,"Not Reported",2,0,0
07/05/2020,Portsmouth,Female,267,43,11
07/05/2020,Portsmouth,Male,279,30,7
07/05/2020,Portsmouth,"Not Reported",3,0,0
07/05/2020,"Prince William",Female,4700,371,72
07/05/2020,"Prince William",Male,4698,451,99
07/05/2020,"Prince William","Not Reported",67,1,0
07/05/2020,Rappahannock,Female,1334,103,18
07/05/2020,Rappahannock,Male,1191,124,26
07/05/2020,Rappahannock,"Not Reported",6,1,0
07/05/2020,"Rappahannock Rapidan",Female,733,44,9
07/05/2020,"Rappahannock Rapidan",Male,749,64,12
07/05/2020,"Rappahannock Rapidan","Not Reported",2,1,1
07/05/2020,Richmond,Female,1094,104,8
07/05/2020,Richmond,Male,1142,122,19
07/05/2020,Richmond,"Not Reported",40,2,2
07/05/2020,Roanoke,Female,252,7,7
07/05/2020,Roanoke,Male,220,7,3
07/05/2020,Roanoke,"Not Reported",7,0,0
07/05/2020,Southside,Female,247,25,18
07/05/2020,Southside,Male,172,25,12
07/05/2020,Southside,"Not Reported",4,0,0
07/05/2020,"Thomas Jefferson",Female,547,53,13
07/05/2020,"Thomas Jefferson",Male,493,46,12
07/05/2020,"Thomas Jefferson","Not Reported",0,0,0
07/05/2020,"Three Rivers",Female,203,32,7
07/05/2020,"Three Rivers",Male,440,18,2
07/05/2020,"Three Rivers","Not Reported",18,0,0
07/05/2020,"Virginia Beach",Female,720,58,14
07/05/2020,"Virginia Beach",Male,621,65,16
07/05/2020,"Virginia Beach","Not Reported",9,0,0
07/05/2020,"West Piedmont",Female,271,23,3
07/05/2020,"West Piedmont",Male,242,22,4
07/05/2020,"West Piedmont","Not Reported",5,0,0
07/05/2020,"Western Tidewater",Female,436,35,26
07/05/2020,"Western Tidewater",Male,423,55,30
07/05/2020,"Western Tidewater","Not Reported",2,0,0
07/06/2020,Alexandria,Female,1225,110,30
07/06/2020,Alexandria,Male,1149,130,27
07/06/2020,Alexandria,"Not Reported",6,0,0
07/06/2020,Alleghany,Female,298,10,10
07/06/2020,Alleghany,Male,254,21,5
07/06/2020,Alleghany,"Not Reported",3,0,0
07/06/2020,Arlington,Female,1248,191,63
07/06/2020,Arlington,Male,1284,230,68
07/06/2020,Arlington,"Not Reported",1,0,0
07/06/2020,"Central Shenandoah",Female,1149,91,21
07/06/2020,"Central Shenandoah",Male,992,81,19
07/06/2020,"Central Shenandoah","Not Reported",1,0,0
07/06/2020,"Central Virginia",Female,213,7,1
07/06/2020,"Central Virginia",Male,223,9,4
07/06/2020,"Central Virginia","Not Reported",0,0,0
07/06/2020,Chesapeake,Female,584,80,10
07/06/2020,Chesapeake,Male,441,67,11
07/06/2020,Chesapeake,"Not Reported",1,0,0
07/06/2020,Chesterfield,Female,1582,71,36
07/06/2020,Chesterfield,Male,1600,78,35
07/06/2020,Chesterfield,"Not Reported",78,0,2
07/06/2020,Chickahominy,Female,373,56,19
07/06/2020,Chickahominy,Male,300,55,20
07/06/2020,Chickahominy,"Not Reported",4,0,0
07/06/2020,Crater,Female,679,83,22
07/06/2020,Crater,Male,919,74,16
07/06/2020,Crater,"Not Reported",14,1,0
07/06/2020,"Cumberland Plateau",Female,40,1,0
07/06/2020,"Cumberland Plateau",Male,29,1,0
07/06/2020,"Cumberland Plateau","Not Reported",0,0,0
07/06/2020,"Eastern Shore",Female,660,59,23
07/06/2020,"Eastern Shore",Male,647,54,19
07/06/2020,"Eastern Shore","Not Reported",9,0,0
07/06/2020,Fairfax,Female,7257,727,250
07/06/2020,Fairfax,Male,6969,949,257
07/06/2020,Fairfax,"Not Reported",105,3,3
07/06/2020,Hampton,Female,209,15,2
07/06/2020,Hampton,Male,164,26,3
07/06/2020,Hampton,"Not Reported",3,0,0
07/06/2020,Henrico,Female,1470,123,81
07/06/2020,Henrico,Male,1202,141,77
07/06/2020,Henrico,"Not Reported",13,0,1
07/06/2020,Lenowisco,Female,35,9,1
07/06/2020,Lenowisco,Male,28,8,3
07/06/2020,Lenowisco,"Not Reported",0,0,0
07/06/2020,"Lord Fairfax",Female,1091,88,38
07/06/2020,"Lord Fairfax",Male,995,96,36
07/06/2020,"Lord Fairfax","Not Reported",7,0,0
07/06/2020,Loudoun,Female,2115,125,56
07/06/2020,Loudoun,Male,2082,153,33
07/06/2020,Loudoun,"Not Reported",19,0,1
07/06/2020,"Mount Rogers",Female,418,24,14
07/06/2020,"Mount Rogers",Male,353,51,18
07/06/2020,"Mount Rogers","Not Reported",2,0,0
07/06/2020,"New River",Female,125,8,1
07/06/2020,"New River",Male,136,14,4
07/06/2020,"New River","Not Reported",3,0,0
07/06/2020,Norfolk,Female,582,55,3
07/06/2020,Norfolk,Male,523,60,9
07/06/2020,Norfolk,"Not Reported",0,0,0
07/06/2020,Peninsula,Female,591,63,21
07/06/2020,Peninsula,Male,518,64,13
07/06/2020,Peninsula,"Not Reported",4,0,0
07/06/2020,Piedmont,Female,312,41,4
07/06/2020,Piedmont,Male,756,48,9
07/06/2020,Piedmont,"Not Reported",5,0,0
07/06/2020,Pittsylvania-Danville,Female,136,23,2
07/06/2020,Pittsylvania-Danville,Male,98,20,1
07/06/2020,Pittsylvania-Danville,"Not Reported",2,0,0
07/06/2020,Portsmouth,Female,267,43,11
07/06/2020,Portsmouth,Male,279,30,7
07/06/2020,Portsmouth,"Not Reported",3,0,0
07/06/2020,"Prince William",Female,4707,371,72
07/06/2020,"Prince William",Male,4705,453,99
07/06/2020,"Prince William","Not Reported",67,1,0
07/06/2020,Rappahannock,Female,1335,103,18
07/06/2020,Rappahannock,Male,1193,126,26
07/06/2020,Rappahannock,"Not Reported",6,1,0
07/06/2020,"Rappahannock Rapidan",Female,737,46,9
07/06/2020,"Rappahannock Rapidan",Male,754,64,12
07/06/2020,"Rappahannock Rapidan","Not Reported",2,1,1
07/06/2020,Richmond,Female,1103,104,8
07/06/2020,Richmond,Male,1145,122,19
07/06/2020,Richmond,"Not Reported",40,2,2
07/06/2020,Roanoke,Female,260,7,7
07/06/2020,Roanoke,Male,225,7,3
07/06/2020,Roanoke,"Not Reported",7,0,0
07/06/2020,Southside,Female,249,25,18
07/06/2020,Southside,Male,174,25,12
07/06/2020,Southside,"Not Reported",4,0,0
07/06/2020,"Thomas Jefferson",Female,556,54,13
07/06/2020,"Thomas Jefferson",Male,496,47,12
07/06/2020,"Thomas Jefferson","Not Reported",0,0,0
07/06/2020,"Three Rivers",Female,203,32,7
07/06/2020,"Three Rivers",Male,440,18,2
07/06/2020,"Three Rivers","Not Reported",18,0,0
07/06/2020,"Virginia Beach",Female,739,58,14
07/06/2020,"Virginia Beach",Male,644,65,16
07/06/2020,"Virginia Beach","Not Reported",9,0,0
07/06/2020,"West Piedmont",Female,281,23,3
07/06/2020,"West Piedmont",Male,246,22,4
07/06/2020,"West Piedmont","Not Reported",5,0,0
07/06/2020,"Western Tidewater",Female,440,36,26
07/06/2020,"Western Tidewater",Male,427,55,30
07/06/2020,"Western Tidewater","Not Reported",2,0,0
07/07/2020,Alexandria,Female,1233,110,30
07/07/2020,Alexandria,Male,1160,131,27
07/07/2020,Alexandria,"Not Reported",6,0,0
07/07/2020,Alleghany,Female,306,10,10
07/07/2020,Alleghany,Male,263,21,5
07/07/2020,Alleghany,"Not Reported",3,0,0
07/07/2020,Arlington,Female,1259,191,63
07/07/2020,Arlington,Male,1290,231,68
07/07/2020,Arlington,"Not Reported",1,0,0
07/07/2020,"Central Shenandoah",Female,1165,91,22
07/07/2020,"Central Shenandoah",Male,1000,81,19
07/07/2020,"Central Shenandoah","Not Reported",1,0,0
07/07/2020,"Central Virginia",Female,219,7,2
07/07/2020,"Central Virginia",Male,225,9,4
07/07/2020,"Central Virginia","Not Reported",0,0,0
07/07/2020,Chesapeake,Female,599,83,10
07/07/2020,Chesapeake,Male,446,71,12
07/07/2020,Chesapeake,"Not Reported",1,0,0
07/07/2020,Chesterfield,Female,1607,73,38
07/07/2020,Chesterfield,Male,1610,86,36
07/07/2020,Chesterfield,"Not Reported",79,0,2
07/07/2020,Chickahominy,Female,376,56,21
07/07/2020,Chickahominy,Male,303,54,20
07/07/2020,Chickahominy,"Not Reported",4,0,0
07/07/2020,Crater,Female,695,84,23
07/07/2020,Crater,Male,931,76,17
07/07/2020,Crater,"Not Reported",14,1,0
07/07/2020,"Cumberland Plateau",Female,41,1,0
07/07/2020,"Cumberland Plateau",Male,34,1,0
07/07/2020,"Cumberland Plateau","Not Reported",0,0,0
07/07/2020,"Eastern Shore",Female,659,59,23
07/07/2020,"Eastern Shore",Male,646,54,19
07/07/2020,"Eastern Shore","Not Reported",9,0,0
07/07/2020,Fairfax,Female,7255,737,250
07/07/2020,Fairfax,Male,6959,958,257
07/07/2020,Fairfax,"Not Reported",103,3,3
07/07/2020,Hampton,Female,217,15,2
07/07/2020,Hampton,Male,170,26,3
07/07/2020,Hampton,"Not Reported",3,0,0
07/07/2020,Henrico,Female,1485,123,83
07/07/2020,Henrico,Male,1210,142,79
07/07/2020,Henrico,"Not Reported",13,0,1
07/07/2020,Lenowisco,Female,35,9,1
07/07/2020,Lenowisco,Male,28,8,3
07/07/2020,Lenowisco,"Not Reported",0,0,0
07/07/2020,"Lord Fairfax",Female,1097,90,38
07/07/2020,"Lord Fairfax",Male,1002,96,36
07/07/2020,"Lord Fairfax","Not Reported",7,0,0
07/07/2020,Loudoun,Female,2132,126,58
07/07/2020,Loudoun,Male,2098,154,34
07/07/2020,Loudoun,"Not Reported",22,0,1
07/07/2020,"Mount Rogers",Female,421,24,15
07/07/2020,"Mount Rogers",Male,358,51,18
07/07/2020,"Mount Rogers","Not Reported",2,0,0
07/07/2020,"New River",Female,126,8,1
07/07/2020,"New River",Male,139,14,4
07/07/2020,"New River","Not Reported",3,0,0
07/07/2020,Norfolk,Female,603,55,3
07/07/2020,Norfolk,Male,559,61,9
07/07/2020,Norfolk,"Not Reported",0,0,0
07/07/2020,Peninsula,Female,610,63,21
07/07/2020,Peninsula,Male,530,64,13
07/07/2020,Peninsula,"Not Reported",4,0,0
07/07/2020,Piedmont,Female,315,41,5
07/07/2020,Piedmont,Male,756,49,9
07/07/2020,Piedmont,"Not Reported",5,0,0
07/07/2020,Pittsylvania-Danville,Female,138,23,2
07/07/2020,Pittsylvania-Danville,Male,98,20,1
07/07/2020,Pittsylvania-Danville,"Not Reported",2,0,0
07/07/2020,Portsmouth,Female,280,44,11
07/07/2020,Portsmouth,Male,289,31,7
07/07/2020,Portsmouth,"Not Reported",3,0,0
07/07/2020,"Prince William",Female,4737,375,73
07/07/2020,"Prince William",Male,4741,468,99
07/07/2020,"Prince William","Not Reported",65,1,0
07/07/2020,Rappahannock,Female,1352,105,18
07/07/2020,Rappahannock,Male,1201,126,26
07/07/2020,Rappahannock,"Not Reported",6,1,0
07/07/2020,"Rappahannock Rapidan",Female,746,48,9
07/07/2020,"Rappahannock Rapidan",Male,761,64,13
07/07/2020,"Rappahannock Rapidan","Not Reported",2,1,1
07/07/2020,Richmond,Female,1112,104,8
07/07/2020,Richmond,Male,1149,122,19
07/07/2020,Richmond,"Not Reported",40,2,2
07/07/2020,Roanoke,Female,264,7,7
07/07/2020,Roanoke,Male,231,7,3
07/07/2020,Roanoke,"Not Reported",7,0,0
07/07/2020,Southside,Female,250,25,18
07/07/2020,Southside,Male,179,26,12
07/07/2020,Southside,"Not Reported",4,0,0
07/07/2020,"Thomas Jefferson",Female,561,54,14
07/07/2020,"Thomas Jefferson",Male,502,47,15
07/07/2020,"Thomas Jefferson","Not Reported",0,0,0
07/07/2020,"Three Rivers",Female,207,32,7
07/07/2020,"Three Rivers",Male,445,20,3
07/07/2020,"Three Rivers","Not Reported",18,0,0
07/07/2020,"Virginia Beach",Female,776,59,14
07/07/2020,"Virginia Beach",Male,670,65,16
07/07/2020,"Virginia Beach","Not Reported",9,0,0
07/07/2020,"West Piedmont",Female,288,24,4
07/07/2020,"West Piedmont",Male,254,22,4
07/07/2020,"West Piedmont","Not Reported",9,0,0
07/07/2020,"Western Tidewater",Female,450,36,26
07/07/2020,"Western Tidewater",Male,440,55,31
07/07/2020,"Western Tidewater","Not Reported",2,0,0
07/08/2020,Alexandria,Female,1240,111,30
07/08/2020,Alexandria,Male,1162,131,27
07/08/2020,Alexandria,"Not Reported",6,0,0
07/08/2020,Alleghany,Female,310,10,10
07/08/2020,Alleghany,Male,266,21,5
07/08/2020,Alleghany,"Not Reported",4,0,0
07/08/2020,Arlington,Female,1262,191,64
07/08/2020,Arlington,Male,1295,231,68
07/08/2020,Arlington,"Not Reported",1,0,0
07/08/2020,"Central Shenandoah",Female,1178,91,22
07/08/2020,"Central Shenandoah",Male,1014,85,19
07/08/2020,"Central Shenandoah","Not Reported",2,0,0
07/08/2020,"Central Virginia",Female,218,7,2
07/08/2020,"Central Virginia",Male,227,9,4
